기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,CD금리,인플레이션율,미국 실효금리
2011-08,2.179012345679013,4.338765432098764,69.12899999999993,67.45700000000002,4.500942361926198,6.71174039505618,7.665383166508446,1.58923520511658,57.997160493827174,33.30938271604939,1.2781522025001875,0.6714612328250096,0.07000000000000003
2011-09,2.2639759036144578,4.330361445783131,69.47000000000001,68.18900000000004,4.50763453165133,6.620073206530356,7.539085564750612,1.6034198401085393,57.93698795180721,33.509518072289126,1.2781522025001872,-0.09591321507710425,0.09999999999999984
2011-10,2.406117647058824,4.277176470588234,69.84799999999997,69.13500000000015,4.506674939238991,6.606650186198215,7.478537065901725,1.6094379124341003,57.98647058823532,33.48352941176469,1.2753628004126096,-0.18980357536968773,0.08000000000000004
2011-11,2.4312222222222215,4.259777777777776,70.12600000000013,69.75799999999988,4.504775099932936,6.584791392385716,7.554350538636316,1.6114359150967723,58.08277777777773,33.71300000000002,1.2753628004126096,0.0950822572085759,0.07000000000000005
2011-12,2.6068539325842686,4.302696629213482,70.40300000000002,70.1199999999999,4.505725470759568,6.573680166960646,7.5215940655276,1.6114359150967723,58.08483146067419,33.74033707865168,1.2697605448639395,0.38107230432765504,0.08000000000000006
2012-01,1.7375824175824182,4.257472527472526,70.52099999999996,70.18099999999988,4.509528951391174,6.6052979209482015,7.509740663284069,1.5993875765805974,58.19428571428575,33.644395604395605,1.266947603487326,0.3994322120621919,0.07000000000000006
2012-02,2.45531914893617,4.206170212765956,70.63100000000009,70.35499999999985,4.5135153173863785,6.697034247666484,7.578549482867865,1.6213664832993744,58.16148936170216,33.79510638297872,1.266947603487326,0.37921132811642616,0.08000000000000006
2012-03,2.715104166666666,4.159999999999999,70.74899999999987,70.61899999999991,4.51730025873145,6.826545223556594,7.61591421716252,1.6134299337036364,58.179062500000036,33.818854166666654,1.2612978709452038,0.028387998427752987,0.09999999999999981
2012-04,2.7193877551020407,4.155408163265305,70.85599999999984,70.95100000000001,4.5175840984294275,6.796823718274855,7.607897934054469,1.6094379124341003,58.27561224489794,33.849387755102036,1.264126727145684,-0.009823826052786984,0.13000000000000023
2012-05,3.0030693069306897,4.144356435643563,70.93199999999986,71.24700000000009,4.517485855343205,6.76849321164863,7.591856669468526,1.5973653311998308,58.246534653465346,33.95504950495048,1.2641267271456842,0.17902952895584445,0.14000000000000018
