KHFCMB2022S-13,2022-06-28,2022-06,839656363820,835571331825,58.81,27.63,0.2359,0
KHFCMB2022S-12,2022-06-21,2022-06,505593664980,500416724300,64.02,32.01,0.2903,0.1649
KHFCMB2022S-11,2022-06-10,2022-06,819947731214,813869394514,60.47,29.01,0.2994,0
KHFCMB2022S-10,2022-05-24,2022-06,839030015758,830735646646,59.84,29.35,0.3491,0.0167
KHFCMB2022S-10,2022-05-24,2022-05,839030015758,834998788212,59.81,29.34,0.2421,0.0166
KHFCMB2022S-09,2022-05-13,2022-06,1146703955823,1137187087292,61.44,29.19,0.2224,0.0266
KHFCMB2022S-09,2022-05-13,2022-05,1146703955823,1141362148521,61.42,29.19,0.1486,0
KHFCMB2022S-08,2022-04-26,2022-06,579441844580,572166548139,60.91,28.41,0.2182,0.0298
KHFCMB2022S-08,2022-04-26,2022-05,579441844580,574226610292,60.89,28.43,0.1917,0
KHFCMB2022S-08,2022-04-26,2022-04,579441844580,576265281343,60.89,28.44,0.3003,0
KHFCMB2022S-07,2022-04-19,2022-06,399961235469,393703860646,60.34,29.55,0.3093,0.0211
KHFCMB2022S-07,2022-04-19,2022-05,399961235469,395622552703,60.32,29.54,0.259,0.0237
KHFCMB2022S-07,2022-04-19,2022-04,399961235469,397408314660,60.32,29.55,0.4167,0
KHFCMB2022S-06,2022-04-08,2022-06,809998795987,802267923051,60.57,28.12,0.114,0.0289
KHFCMB2022S-06,2022-04-08,2022-05,809998795987,804340132346,60.57,28.12,0.0997,0.0203
KHFCMB2022S-06,2022-04-08,2022-04,809998795987,806551528501,60.56,28.13,0.2111,0.0203
KHFCMB2022S-05,2022-03-29,2022-06,1099994583084,1088566240681,61.56,28.08,0.1273,0.0615
KHFCMB2022S-05,2022-03-29,2022-05,1099994583084,1091585654936,61.54,28.09,0.1331,0.0197
KHFCMB2022S-05,2022-03-29,2022-04,1099994583084,1094924098703,61.53,28.08,0.1463,0.0343
KHFCMB2022S-05,2022-03-29,2022-03,1099994583084,1097957661780,61.52,28.09,0.0362,0
KHFCMB2022S-04,2022-03-15,2022-06,599924866715,589542744470,61.14,28.72,0.1651,0.0332
KHFCMB2022S-04,2022-03-15,2022-05,599924866715,591389825000,61.13,28.72,0.0997,0.0331
KHFCMB2022S-04,2022-03-15,2022-04,599924866715,592936140756,61.13,28.72,0.3287,0.033
KHFCMB2022S-04,2022-03-15,2022-03,599924866715,595707012648,61.11,28.74,0.3061,0
KHFCMB2022S-03,2022-02-22,2022-06,829835510137,815443367862,60.35,28.14,0.1258,0.1255
KHFCMB2022S-03,2022-02-22,2022-05,829835510137,817764073589,60.34,28.15,0.1579,0.0557
KHFCMB2022S-03,2022-02-22,2022-04,829835510137,820569087285,60.33,28.15,0.1823,0.0159
KHFCMB2022S-03,2022-02-22,2022-03,829835510137,823179746932,60.32,28.14,0.2912,0.0159
KHFCMB2022S-03,2022-02-22,2022-02,829835510137,827001757065,60.32,28.15,0.1506,0.03
KHFCMB2022S-02,2022-02-11,2022-06,1599607752181,1565843564940,59.28,27.83,0.2331,0.0093
KHFCMB2022S-02,2022-02-11,2022-05,1599607752181,1572038337200,59.27,27.83,0.2138,0.0093
KHFCMB2022S-02,2022-02-11,2022-04,1599607752181,1578385152748,59.25,27.83,0.1563,0.0352
KHFCMB2022S-02,2022-02-11,2022-03,1599607752181,1583004318784,59.25,27.83,0.1775,0
KHFCMB2022S-02,2022-02-11,2022-02,1599607752181,1588555347041,59.24,27.84,0.2133,0
KHFCMB2022S-01,2022-01-21,2022-06,1604722558497,1566597858359,59.35,27.74,0.117,0.0457
KHFCMB2022S-01,2022-01-21,2022-05,1604722558497,1571307911776,59.35,27.74,0.2073,0.0351
KHFCMB2022S-01,2022-01-21,2022-04,1604722558497,1577856457284,59.34,27.75,0.1769,0.0209
KHFCMB2022S-01,2022-01-21,2022-03,1604722558497,1582988064218,59.33,27.76,0.323,0.021
KHFCMB2022S-01,2022-01-21,2022-02,1604722558497,1591085789414,59.32,27.76,0.2741,0
KHFCMB2022S-01,2022-01-21,2022-01,1604722558497,1598721261409,59.3,27.76,0.1869,0.0022
KHFCMB2021S-26,2021-12-14,2022-06,599881878060,582189788448,61.08,27.92,0.2272,0
KHFCMB2021S-26,2021-12-14,2022-05,599881878060,584556125392,61.08,27.94,0.0899,0.0397
KHFCMB2021S-26,2021-12-14,2022-04,599881878060,586268629653,61.07,27.94,0.1332,0.0946
KHFCMB2021S-26,2021-12-14,2022-03,599881878060,587959859010,61.06,27.94,0.2266,0.0396
KHFCMB2021S-26,2021-12-14,2022-02,599881878060,590406631165,61.04,27.95,0.2077,0.0395
KHFCMB2021S-26,2021-12-14,2022-01,599881878060,592847760154,61.04,27.94,0.3319,0
KHFCMB2021S-26,2021-12-14,2021-12,599881878060,595574760205,61.03,27.93,0.2407,0
KHFCMB2021S-25,2021-12-03,2022-06,1514765024801,1444782345609,61.54,29.07,0.4068,0.0748
KHFCMB2021S-25,2021-12-03,2022-05,1514765024801,1454478210157,61.53,29.08,0.2943,0.0214
KHFCMB2021S-25,2021-12-03,2022-04,1514765024801,1463133903252,61.51,29.08,0.2975,0.0459
KHFCMB2021S-25,2021-12-03,2022-03,1514765024801,1470796551454,61.48,29.08,0.2882,0.0307
KHFCMB2021S-25,2021-12-03,2022-02,1514765024801,1479032157648,61.47,29.09,0.3821,0.0278
KHFCMB2021S-25,2021-12-03,2022-01,1514765024801,1489165099525,61.46,29.11,0.3634,0.0432
KHFCMB2021S-25,2021-12-03,2021-12,1514765024801,1497817305689,61.44,29.11,0.4243,0.0163
KHFCMB2021S-24,2021-11-19,2022-06,1749610837260,1681155817667,60.67,28.33,0.2538,0.0914
KHFCMB2021S-24,2021-11-19,2022-05,1749610837260,1689268071965,60.66,28.34,0.2253,0.0437
KHFCMB2021S-24,2021-11-19,2022-04,1749610837260,1697550821949,60.66,28.35,0.193,0.0571
KHFCMB2021S-24,2021-11-19,2022-03,1749610837260,1704060557909,60.65,28.36,0.2325,0.0354
KHFCMB2021S-24,2021-11-19,2022-02,1749610837260,1712021458930,60.65,28.36,0.2457,0.0172
KHFCMB2021S-24,2021-11-19,2022-01,1749610837260,1720755899047,60.63,28.36,0.2527,0.0183
KHFCMB2021S-24,2021-11-19,2021-12,1749610837260,1728179740681,60.62,28.37,0.327,0.0125
KHFCMB2021S-24,2021-11-19,2021-11,1749610837260,1737998991689,60.61,28.39,0.189,0
KHFCMB2021S-23,2021-10-22,2022-06,1704640327033,1620263474507,60.93,28.48,0.3286,0.1068
KHFCMB2021S-23,2021-10-22,2022-05,1704640327033,1629262270800,60.92,28.48,0.2539,0.1051
KHFCMB2021S-23,2021-10-22,2022-04,1704640327033,1637517320136,60.91,28.48,0.252,0.0862
KHFCMB2021S-23,2021-10-22,2022-03,1704640327033,1644903003004,60.91,28.48,0.2985,0.0908
KHFCMB2021S-23,2021-10-22,2022-02,1704640327033,1653673115579,60.9,28.48,0.3515,0.0702
KHFCMB2021S-23,2021-10-22,2022-01,1704640327033,1663672616044,60.9,28.49,0.3134,0.0871
KHFCMB2021S-23,2021-10-22,2021-12,1704640327033,1672002416078,60.9,28.49,0.3746,0.071
KHFCMB2021S-23,2021-10-22,2021-11,1704640327033,1682103814570,60.9,28.49,0.3372,0.0644
KHFCMB2021S-23,2021-10-22,2021-10,1704640327033,1691857525600,60.88,28.5,0.2235,0.0132
KHFCMB2021S-22,2021-10-15,2022-06,94487588297,82469791046,66.98,32.35,2.1699,0.1821
KHFCMB2021S-22,2021-10-15,2022-05,94487588297,84466200554,67.03,32.51,0.7063,0.1778
KHFCMB2021S-22,2021-10-15,2022-04,94487588297,85235159763,67.04,32.56,0.9265,0.1762
KHFCMB2021S-22,2021-10-15,2022-03,94487588297,86201677004,67,32.51,1.1802,0
KHFCMB2021S-22,2021-10-15,2022-02,94487588297,87494780654,67.01,32.49,1.2308,0
KHFCMB2021S-22,2021-10-15,2022-01,94487588297,88663320308,67.03,32.51,1.2582,0
KHFCMB2021S-22,2021-10-15,2021-12,94487588297,90061554916,67.01,32.51,0.3223,0.4119
KHFCMB2021S-22,2021-10-15,2021-11,94487588297,90574031641,66.98,32.45,1.7897,0.4096
KHFCMB2021S-22,2021-10-15,2021-10,94487588297,92404080585,66.99,32.56,1.1344,0.061
KHFCMB2021S-21,2021-09-17,2022-06,538998443822,483590825491,63.69,33.14,0.6108,0.0589
KHFCMB2021S-21,2021-09-17,2022-05,538998443822,488341572187,63.68,33.13,0.526,0.0844
KHFCMB2021S-21,2021-09-17,2022-04,538998443822,492860335460,63.68,33.14,0.5536,0.044
KHFCMB2021S-21,2021-09-17,2022-03,538998443822,497248418251,63.67,33.14,0.635,0.0389
KHFCMB2021S-21,2021-09-17,2022-02,538998443822,502265808429,63.66,33.16,0.7305,0.0136
KHFCMB2021S-21,2021-09-17,2022-01,538998443822,507959307930,63.65,33.12,0.7867,0.0207
KHFCMB2021S-21,2021-09-17,2021-12,538998443822,513617731285,63.62,33.1,0.7528,0.0423
KHFCMB2021S-21,2021-09-17,2021-11,538998443822,519370821757,63.61,33.1,0.9129,0.1156
KHFCMB2021S-21,2021-09-17,2021-10,538998443822,526175426292,63.61,33.11,0.5965,0.1599
KHFCMB2021S-21,2021-09-17,2021-09,538998443822,531050162343,63.6,33.08,0.4676,0.0353
KHFCMB2021S-20,2021-09-03,2022-06,1700446348280,1612833823172,61.49,27.76,0.2873,0.0974
KHFCMB2021S-20,2021-09-03,2022-05,1700446348280,1621123001075,61.49,27.76,0.2186,0.0766
KHFCMB2021S-20,2021-09-03,2022-04,1700446348280,1628676219764,61.48,27.77,0.2086,0.0476
KHFCMB2021S-20,2021-09-03,2022-03,1700446348280,1635123895080,61.47,27.77,0.2628,0.0597
KHFCMB2021S-20,2021-09-03,2022-02,1700446348280,1643039111340,61.46,27.77,0.2236,0.0492
KHFCMB2021S-20,2021-09-03,2022-01,1700446348280,1650667557188,61.45,27.78,0.367,0.0454
KHFCMB2021S-20,2021-09-03,2021-12,1700446348280,1659638970792,61.44,27.79,0.2279,0.0142
KHFCMB2021S-20,2021-09-03,2021-11,1700446348280,1667087946491,61.43,27.81,0.3817,0.0141
KHFCMB2021S-20,2021-09-03,2021-10,1700446348280,1677298041868,61.43,27.83,0.2681,0.0141
KHFCMB2021S-20,2021-09-03,2021-09,1700446348280,1684916431423,61.42,27.83,0.3954,0
KHFCMB2021S-19,2021-08-27,2022-06,104520077667,93118669789,52.37,31.76,0.3868,0
KHFCMB2021S-19,2021-08-27,2022-05,104520077667,93644678984,52.34,31.72,0.1054,0
KHFCMB2021S-19,2021-08-27,2022-04,104520077667,93907569886,52.33,31.71,0.3619,0.3345
KHFCMB2021S-19,2021-08-27,2022-03,104520077667,94409691898,52.36,31.7,0.6093,0
KHFCMB2021S-19,2021-08-27,2022-02,104520077667,95145733439,52.36,31.67,0.0329,0.0714
KHFCMB2021S-19,2021-08-27,2022-01,104520077667,95329576608,52.37,31.67,0.1477,0
KHFCMB2021S-19,2021-08-27,2021-12,104520077667,95623287150,52.37,31.66,0.3763,0
KHFCMB2021S-19,2021-08-27,2021-11,104520077667,96131741400,52.38,31.65,1.4407,0
KHFCMB2021S-19,2021-08-27,2021-10,104520077667,97680236817,52.49,31.63,1.3756,0.3252
KHFCMB2021S-19,2021-08-27,2021-09,104520077667,99182894184,52.54,31.64,2.7806,0.2395
KHFCMB2021S-19,2021-08-27,2021-08,104520077667,102153856433,52.69,31.74,2.17,0
KHFCMB2021S-18,2021-08-20,2022-06,793198323351,746342044066,59.9,27.41,0.3828,0.0148
KHFCMB2021S-18,2021-08-20,2022-05,793198323351,750971688582,59.89,27.41,0.3175,0.0253
KHFCMB2021S-18,2021-08-20,2022-04,793198323351,755369546434,59.88,27.41,0.409,0.0304
KHFCMB2021S-18,2021-08-20,2022-03,793198323351,759912858918,59.86,27.42,0.2437,0.0231
KHFCMB2021S-18,2021-08-20,2022-02,793198323351,763522451812,59.85,27.42,0.3007,0.054
KHFCMB2021S-18,2021-08-20,2022-01,793198323351,767793080644,59.84,27.42,0.2626,0.0605
KHFCMB2021S-18,2021-08-20,2021-12,793198323351,771162664022,59.83,27.44,0.2658,0.0619
KHFCMB2021S-18,2021-08-20,2021-11,793198323351,775056519014,59.82,27.44,0.2964,0.0607
KHFCMB2021S-18,2021-08-20,2021-10,793198323351,779269287773,59.82,27.45,0.3122,0.0161
KHFCMB2021S-18,2021-08-20,2021-09,793198323351,783147343892,59.81,27.46,0.3383,0.0563
KHFCMB2021S-18,2021-08-20,2021-08,793198323351,787467787590,59.8,27.47,0.3559,0
KHFCMB2021S-17,2021-08-06,2022-06,1718857918901,1622679131764,59.69,28.05,0.2605,0.0492
KHFCMB2021S-17,2021-08-06,2022-05,1718857918901,1630729080441,59.69,28.05,0.2568,0.0593
KHFCMB2021S-17,2021-08-06,2022-04,1718857918901,1639148845715,59.68,28.05,0.2201,0.0538
KHFCMB2021S-17,2021-08-06,2022-03,1718857918901,1646022146827,59.67,28.05,0.2837,0.0238
KHFCMB2021S-17,2021-08-06,2022-02,1718857918901,1654596650149,59.67,28.06,0.2576,0.0187
KHFCMB2021S-17,2021-08-06,2022-01,1718857918901,1663029713414,59.66,28.06,0.2733,0.0421
KHFCMB2021S-17,2021-08-06,2021-12,1718857918901,1670777903524,59.66,28.08,0.2433,0.0542
KHFCMB2021S-17,2021-08-06,2021-11,1718857918901,1678625045668,59.65,28.1,0.3302,0.0251
KHFCMB2021S-17,2021-08-06,2021-10,1718857918901,1688288392183,59.64,28.11,0.2483,0.032
KHFCMB2021S-17,2021-08-06,2021-09,1718857918901,1695826612161,59.64,28.11,0.3165,0.0144
KHFCMB2021S-17,2021-08-06,2021-08,1718857918901,1704909616307,59.63,28.11,0.3377,0.0186
KHFCMB2021S-16,2021-07-23,2022-06,804915924550,763303276082,58.85,27.16,0.2865,0.0446
KHFCMB2021S-16,2021-07-23,2022-05,804915924550,767335761785,58.83,27.16,0.1184,0.0051
KHFCMB2021S-16,2021-07-23,2022-04,804915924550,770305689228,58.82,27.16,0.2317,0.0092
KHFCMB2021S-16,2021-07-23,2022-03,804915924550,773554113862,58.81,27.16,0.1397,0
KHFCMB2021S-16,2021-07-23,2022-02,804915924550,776368033638,58.8,27.16,0.2679,0.0186
KHFCMB2021S-16,2021-07-23,2022-01,804915924550,780398071984,58.81,27.16,0.2597,0.0185
KHFCMB2021S-16,2021-07-23,2021-12,804915924550,783715259318,58.81,27.15,0.2801,0.0062
KHFCMB2021S-16,2021-07-23,2021-11,804915924550,787621236134,58.78,27.15,0.2158,0.0176
KHFCMB2021S-16,2021-07-23,2021-10,804915924550,791175806283,58.76,27.16,0.2987,0.0234
KHFCMB2021S-16,2021-07-23,2021-09,804915924550,794928999545,58.75,27.17,0.1345,0
KHFCMB2021S-16,2021-07-23,2021-08,804915924550,797608901336,58.73,27.16,0.2583,0.133
KHFCMB2021S-16,2021-07-23,2021-07,804915924550,801402230766,58.72,27.17,0.1799,0.0343
KHFCMB2021S-15,2021-07-09,2022-06,1706496883188,1608669119356,58.73,27.57,0.2968,0.0392
KHFCMB2021S-15,2021-07-09,2022-05,1706496883188,1617133265627,58.72,27.56,0.317,0.0457
KHFCMB2021S-15,2021-07-09,2022-04,1706496883188,1626646242859,58.71,27.56,0.1735,0.0511
KHFCMB2021S-15,2021-07-09,2022-03,1706496883188,1632396510999,58.71,27.56,0.225,0.0352
KHFCMB2021S-15,2021-07-09,2022-02,1706496883188,1639837276732,58.7,27.55,0.2322,0.0457
KHFCMB2021S-15,2021-07-09,2022-01,1706496883188,1648005826255,58.68,27.56,0.1825,0.024
KHFCMB2021S-15,2021-07-09,2021-12,1706496883188,1653752014447,58.67,27.56,0.2371,0.0195
KHFCMB2021S-15,2021-07-09,2021-11,1706496883188,1661319165563,58.67,27.56,0.2564,0
KHFCMB2021S-15,2021-07-09,2021-10,1706496883188,1669801217855,58.65,27.56,0.2298,0.0193
KHFCMB2021S-15,2021-07-09,2021-09,1706496883188,1676622629076,58.65,27.58,0.2686,0.0013
KHFCMB2021S-15,2021-07-09,2021-08,1706496883188,1684700641041,58.63,27.58,0.2861,0.0039
KHFCMB2021S-15,2021-07-09,2021-07,1706496883188,1693348475402,58.62,27.58,0.3085,0.0013
KHFCMB2021S-14,2021-06-25,2022-06,1515139063554,1437860224556,56.32,27.71,0.2053,0.0605
KHFCMB2021S-14,2021-06-25,2022-05,1515139063554,1443965673691,56.31,27.71,0.1766,0.0775
KHFCMB2021S-14,2021-06-25,2022-04,1515139063554,1450092150466,56.31,27.71,0.1584,0.078
KHFCMB2021S-14,2021-06-25,2022-03,1515139063554,1455116597656,56.3,27.72,0.2911,0.0358
KHFCMB2021S-14,2021-06-25,2022-02,1515139063554,1462512326023,56.3,27.73,0.1702,0.0635
KHFCMB2021S-14,2021-06-25,2022-01,1515139063554,1468225339575,56.28,27.73,0.1803,0.0611
KHFCMB2021S-14,2021-06-25,2021-12,1515139063554,1473274315110,56.28,27.72,0.1468,0.0588
KHFCMB2021S-14,2021-06-25,2021-11,1515139063554,1478356656706,56.28,27.73,0.192,0.031
KHFCMB2021S-14,2021-06-25,2021-10,1515139063554,1484307111507,56.27,27.74,0.1752,0.0393
KHFCMB2021S-14,2021-06-25,2021-09,1515139063554,1489410154066,56.27,27.74,0.1652,0.0157
KHFCMB2021S-14,2021-06-25,2021-08,1515139063554,1494654171053,56.25,27.74,0.275,0.0313
KHFCMB2021S-14,2021-06-25,2021-07,1515139063554,1501770998264,56.24,27.74,0.3607,0.0286
KHFCMB2021S-14,2021-06-25,2021-06,1515139063554,1509838627120,56.24,27.74,0.1304,0.0312
KHFCMB2021S-13,2021-06-15,2022-06,1722778267058,1621911835192,59.06,27.22,0.2494,0.06
KHFCMB2021S-13,2021-06-15,2022-05,1722778267058,1629594126874,59.05,27.23,0.2524,0.0774
KHFCMB2021S-13,2021-06-15,2022-04,1722778267058,1637981535341,59.04,27.24,0.2034,0.0451
KHFCMB2021S-13,2021-06-15,2022-03,1722778267058,1644385821556,59.04,27.25,0.3108,0.0551
KHFCMB2021S-13,2021-06-15,2022-02,1722778267058,1653255303327,59.03,27.25,0.3038,0.0362
KHFCMB2021S-13,2021-06-15,2022-01,1722778267058,1662368805549,59.03,27.26,0.1928,0.0225
KHFCMB2021S-13,2021-06-15,2021-12,1722778267058,1668351337262,59.02,27.26,0.2029,0.0083
KHFCMB2021S-13,2021-06-15,2021-11,1722778267058,1675223925082,59.01,27.26,0.1916,0.0083
KHFCMB2021S-13,2021-06-15,2021-10,1722778267058,1682347100356,58.99,27.27,0.248,0.0373
KHFCMB2021S-13,2021-06-15,2021-09,1722778267058,1689460627734,58.99,27.28,0.1999,0.0439
KHFCMB2021S-13,2021-06-15,2021-08,1722778267058,1696229068486,58.97,27.29,0.2089,0.0336
KHFCMB2021S-13,2021-06-15,2021-07,1722778267058,1703495278906,58.95,27.29,0.3328,0.0317
KHFCMB2021S-13,2021-06-15,2021-06,1722778267058,1712324870093,58.94,27.3,0.1935,0.035
KHFCMB2021S-12,2021-05-25,2022-06,1717559012242,1618509542642,58.54,27.32,0.1876,0.0502
KHFCMB2021S-12,2021-05-25,2022-05,1717559012242,1625382957206,58.53,27.31,0.1588,0.0774
KHFCMB2021S-12,2021-05-25,2022-04,1717559012242,1632182754199,58.53,27.31,0.1579,0.0402
KHFCMB2021S-12,2021-05-25,2022-03,1717559012242,1638296114280,58.52,27.31,0.1394,0.022
KHFCMB2021S-12,2021-05-25,2022-02,1717559012242,1644547893864,58.52,27.3,0.2233,0.0218
KHFCMB2021S-12,2021-05-25,2022-01,1717559012242,1652320028775,58.51,27.3,0.1915,0.0161
KHFCMB2021S-12,2021-05-25,2021-12,1717559012242,1658689165020,58.5,27.3,0.2085,0.0212
KHFCMB2021S-12,2021-05-25,2021-11,1717559012242,1665880471705,58.48,27.3,0.2316,0.0557
KHFCMB2021S-12,2021-05-25,2021-10,1717559012242,1673593319279,58.47,27.3,0.2404,0.0128
KHFCMB2021S-12,2021-05-25,2021-09,1717559012242,1680956406428,58.46,27.29,0.197,0.0113
KHFCMB2021S-12,2021-05-25,2021-08,1717559012242,1687831006844,58.45,27.29,0.2705,0.0079
KHFCMB2021S-12,2021-05-25,2021-07,1717559012242,1696143569234,58.44,27.28,0.1647,0.0101
KHFCMB2021S-12,2021-05-25,2021-06,1717559012242,1702412346663,58.44,27.26,0.2094,0.0051
KHFCMB2021S-11,2021-05-14,2022-06,802873702854,751081433125,57.5,27.08,0.1855,0.0788
KHFCMB2021S-11,2021-05-14,2022-05,802873702854,754160516621,57.5,27.07,0.2311,0.0854
KHFCMB2021S-11,2021-05-14,2022-04,802873702854,757711765130,57.47,27.06,0.2335,0.1013
KHFCMB2021S-11,2021-05-14,2022-03,802873702854,761078628627,57.46,27.06,0.2351,0.1113
KHFCMB2021S-11,2021-05-14,2022-02,802873702854,764648909553,57.46,27.05,0.1761,0.1017
KHFCMB2021S-11,2021-05-14,2022-01,802873702854,767865764802,57.45,27.05,0.3116,0.0872
KHFCMB2021S-11,2021-05-14,2021-12,802873702854,771750639027,57.42,27.04,0.2705,0.0677
KHFCMB2021S-11,2021-05-14,2021-11,802873702854,775526799575,57.4,27.03,0.2918,0.0392
KHFCMB2021S-11,2021-05-14,2021-10,802873702854,779538286990,57.37,27.03,0.225,0.0505
KHFCMB2021S-11,2021-05-14,2021-09,802873702854,782891767475,57.35,27.05,0.1414,0.0389
KHFCMB2021S-11,2021-05-14,2021-08,802873702854,785650493353,57.34,27.04,0.2667,0
KHFCMB2021S-11,2021-05-14,2021-07,802873702854,789453141526,57.32,27.03,0.3175,0
KHFCMB2021S-11,2021-05-14,2021-06,802873702854,793603837288,57.32,27.04,0.1552,0
KHFCMB2021S-10,2021-05-07,2022-06,1709106600332,1598997705733,55.99,27.02,0.1869,0.0512
KHFCMB2021S-10,2021-05-07,2022-05,1709106600332,1605679989805,55.97,27.02,0.1879,0.0097
KHFCMB2021S-10,2021-05-07,2022-04,1709106600332,1612585229748,55.96,27.01,0.2249,0.0315
KHFCMB2021S-10,2021-05-07,2022-03,1709106600332,1619771399739,55.95,27.01,0.2348,0.0127
KHFCMB2021S-10,2021-05-07,2022-02,1709106600332,1627385662379,55.95,27.01,0.2848,0.0235
KHFCMB2021S-10,2021-05-07,2022-01,1709106600332,1635863256845,55.94,27.02,0.2468,0.0269
KHFCMB2021S-10,2021-05-07,2021-12,1709106600332,1642924191118,55.94,27.02,0.2256,0.0261
KHFCMB2021S-10,2021-05-07,2021-11,1709106600332,1650133312789,55.93,27.02,0.2308,0.036
KHFCMB2021S-10,2021-05-07,2021-10,1709106600332,1657435663408,55.93,27.02,0.1924,0.01
KHFCMB2021S-10,2021-05-07,2021-09,1709106600332,1663907305111,55.93,27.01,0.3179,0.0095
KHFCMB2021S-10,2021-05-07,2021-08,1709106600332,1672567540277,55.92,27.02,0.2295,0
KHFCMB2021S-10,2021-05-07,2021-07,1709106600332,1679855268987,55.9,27.02,0.2425,0
KHFCMB2021S-10,2021-05-07,2021-06,1709106600332,1687282778961,55.89,27.01,0.2263,0
KHFCMB2021S-09,2021-04-23,2022-06,1729948826115,1615643098101,57.26,27.33,0.1843,0.0263
KHFCMB2021S-09,2021-04-23,2022-05,1729948826115,1622478106185,57.25,27.32,0.2564,0.0108
KHFCMB2021S-09,2021-04-23,2022-04,1729948826115,1630975743211,57.24,27.31,0.1762,0.0108
KHFCMB2021S-09,2021-04-23,2022-03,1729948826115,1637319551757,57.23,27.31,0.2117,0.0185
KHFCMB2021S-09,2021-04-23,2022-02,1729948826115,1644853552521,57.22,27.31,0.177,0.02
KHFCMB2021S-09,2021-04-23,2022-01,1729948826115,1652164402788,57.21,27.31,0.2096,0.0054
KHFCMB2021S-09,2021-04-23,2021-12,1729948826115,1658619713432,57.21,27.31,0.2781,0
KHFCMB2021S-09,2021-04-23,2021-11,1729948826115,1667016320610,57.19,27.31,0.2249,0
KHFCMB2021S-09,2021-04-23,2021-10,1729948826115,1674662674383,57.18,27.31,0.1878,0.0054
KHFCMB2021S-09,2021-04-23,2021-09,1729948826115,1681035064953,57.17,27.31,0.2447,0.0373
KHFCMB2021S-09,2021-04-23,2021-08,1729948826115,1688667459815,57.15,27.31,0.2619,0.0249
KHFCMB2021S-09,2021-04-23,2021-07,1729948826115,1696782393715,57.13,27.31,0.1992,0.0746
KHFCMB2021S-09,2021-04-23,2021-06,1729948826115,1703578353615,57.12,27.31,0.2476,0.045
KHFCMB2021S-08,2021-04-13,2022-06,1730329236240,1609301660335,58.72,27.03,0.1964,0.0347
KHFCMB2021S-08,2021-04-13,2022-05,1730329236240,1616340678652,58.71,27.04,0.2003,0.0234
KHFCMB2021S-08,2021-04-13,2022-04,1730329236240,1623895829578,58.71,27.04,0.1355,0.02
KHFCMB2021S-08,2021-04-13,2022-03,1730329236240,1629610875259,58.69,27.03,0.2125,0.0207
KHFCMB2021S-08,2021-04-13,2022-02,1730329236240,1637189588544,58.68,27.04,0.2839,0.0285
KHFCMB2021S-08,2021-04-13,2022-01,1730329236240,1646264642215,58.68,27.05,0.2748,0.0553
KHFCMB2021S-08,2021-04-13,2021-12,1730329236240,1654116559042,58.67,27.05,0.3359,0.0134
KHFCMB2021S-08,2021-04-13,2021-11,1730329236240,1663732168133,58.66,27.06,0.2044,0.0133
KHFCMB2021S-08,2021-04-13,2021-10,1730329236240,1671198961115,58.63,27.06,0.285,0.0133
KHFCMB2021S-08,2021-04-13,2021-09,1730329236240,1679375661476,58.62,27.05,0.2321,0.0208
KHFCMB2021S-08,2021-04-13,2021-08,1730329236240,1686968334403,58.61,27.06,0.1795,0.0058
KHFCMB2021S-08,2021-04-13,2021-07,1730329236240,1693887985371,58.59,27.07,0.2179,0.0057
KHFCMB2021S-08,2021-04-13,2021-06,1730329236240,1701152773769,58.59,27.07,0.2293,0.0057
KHFCMB2021S-07,2021-04-02,2022-06,1623045623185,1511249848137,59.95,26.56,0.1886,0.0892
KHFCMB2021S-07,2021-04-02,2022-05,1623045623185,1517810966759,59.94,26.57,0.1819,0.0772
KHFCMB2021S-07,2021-04-02,2022-04,1623045623185,1524887037831,59.93,26.56,0.1112,0.0762
KHFCMB2021S-07,2021-04-02,2022-03,1623045623185,1529784069952,59.93,26.56,0.2621,0.0207
KHFCMB2021S-07,2021-04-02,2022-02,1623045623185,1537765939989,59.91,26.56,0.2918,0.0396
KHFCMB2021S-07,2021-04-02,2022-01,1623045623185,1546628677639,59.91,26.56,0.2017,0.0212
KHFCMB2021S-07,2021-04-02,2021-12,1623045623185,1552842184718,59.9,26.57,0.2736,0.0375
KHFCMB2021S-07,2021-04-02,2021-11,1623045623185,1560957411765,59.88,26.56,0.2064,0.0098
KHFCMB2021S-07,2021-04-02,2021-10,1623045623185,1568306059727,59.85,26.55,0.2379,0.0144
KHFCMB2021S-07,2021-04-02,2021-09,1623045623185,1575204133547,59.84,26.56,0.1798,0.0087
KHFCMB2021S-07,2021-04-02,2021-08,1623045623185,1581607756623,59.83,26.55,0.2778,0.0037
KHFCMB2021S-07,2021-04-02,2021-07,1623045623185,1589747025006,59.81,26.55,0.1455,0.0139
KHFCMB2021S-07,2021-04-02,2021-06,1623045623185,1595556291192,59.8,26.55,0.1697,0.0024
KHFCMB2021S-06,2021-03-26,2022-06,1759772341351,1620097434828,57.8,27.01,0.3053,0.0321
KHFCMB2021S-06,2021-03-26,2022-05,1759772341351,1629275880545,57.8,27.02,0.1856,0.0346
KHFCMB2021S-06,2021-03-26,2022-04,1759772341351,1636928036054,57.8,27.02,0.1567,0.0669
KHFCMB2021S-06,2021-03-26,2022-03,1759772341351,1643356299828,57.8,27.02,0.2556,0.0346
