MBS 2020-39,2020-12-11,2020-12,7781,1205864280.42,1205864280,2659184,6991621,0.22,1198872659,0.1,0
MBS 2020-38,2020-12-04,2020-12,10731,1705243266.526,1705243267,3280071,11251450,0.19,1693991817,0.1,0
MBS 2020-37,2020-11-24,2020-12,6624,803298069.536,798476796,4693493,6858053,0.59,791618743,0.1,1178662931
MBS 2020-37,2020-11-24,2020-11,6624,803298069.536,803298070,1523978,4821274,0.19,798476796,0.1,208753171
MBS 2020-36,2020-11-17,2020-12,11380,1508192559.271,1497293402,7720321,11683717,0.52,1485609685,0.1,0
MBS 2020-36,2020-11-17,2020-11,11380,1508192559.271,1508192559,3707413,10899157,0.25,1497293402,0.1,0
MBS 2020-35,2020-11-10,2020-12,6459,805036390.521,796386807,3742620,5989253,0.47,790397554,0.1,1524019520
MBS 2020-35,2020-11-10,2020-11,6459,805036390.521,805036391,3193334,8649584,0.4,796386807,0.1,906880201
MBS 2020-34,2020-10-27,2020-12,6199,810336269.711,800299884,4773481,7041984,0.6,793257900,0.1,1282385027
MBS 2020-34,2020-10-27,2020-11,6199,810336269.711,805444653,2842176,5144769,0.35,800299884,0.1,1116598323
MBS 2020-34,2020-10-27,2020-10,6199,810336269.711,810336270,1598964,4891617,0.2,805444653,0.1,251635108
MBS 2020-33,2020-10-20,2020-12,5898,803627858.184,790858237,5320054,7392658,0.67,783465579,0.1,1263515125
MBS 2020-33,2020-10-20,2020-11,5898,803627858.184,797247285,4254677,6389048,0.53,790858237,0.1,875829303
MBS 2020-33,2020-10-20,2020-10,5898,803627858.184,803627858,2295840,6380573,0.29,797247285,0.1,562710534
MBS 2020-32,2020-10-13,2020-12,10137,1503916255.047,1481042740,5956049,9781961,0.4,1471260779,0.1,0
MBS 2020-32,2020-10-13,2020-11,10137,1503916255.047,1490662684,5722312,9619944,0.38,1481042740,0.1,0
MBS 2020-32,2020-10-13,2020-10,10137,1503916255.047,1503916255,3641686,13253571,0.24,1490662684,0.1,0
MBS 2020-31,2020-09-22,2020-12,5550,751358935.318,735227405,4641244,6532262,0.63,728695143,0.1,930840305
MBS 2020-31,2020-09-22,2020-11,5550,751358935.318,741028929,3848031,5801524,0.52,735227405,0.1,704670143
MBS 2020-31,2020-09-22,2020-10,5550,751358935.318,746476517,3508111,5447588,0.47,741028929,0.1,876871740
MBS 2020-31,2020-09-22,2020-09,5550,751358935.318,751358935,1507875,4882418,0.2,746476517,0.1,461806438
